date,open,high,low,close,volume,dividends,stock splits
2023-06-08,52.5,52.5,52.150001525878906,52.22999954223633,945152,0.0,0.0
2023-06-09,52.68000030517578,52.68000030517578,52.439998626708984,52.529998779296875,123152,0.0,0.0
2023-06-12,52.52000045776367,52.61000061035156,52.310001373291016,52.54999923706055,260712,0.0,0.0
2023-06-13,52.599998474121094,52.599998474121094,52.2400016784668,52.5,643520,0.0,0.0
2023-06-14,52.349998474121094,52.349998474121094,51.88999938964844,51.91999816894531,586003,0.0,0.0
2023-06-15,51.810001373291016,51.810001373291016,51.5099983215332,51.66999816894531,385162,0.0,0.0
2023-06-16,52.09000015258789,52.25,51.83000183105469,52.20000076293945,326987,0.0,0.0
2023-06-19,52.150001525878906,52.18000030517578,51.720001220703125,51.83000183105469,481199,0.0,0.0
2023-06-20,51.9900016784668,52.08000183105469,51.7599983215332,51.97999954223633,652074,0.0,0.0
2023-06-21,51.81999969482422,51.81999969482422,51.5099983215332,51.58000183105469,181635,0.0,0.0
2023-06-22,51.58000183105469,51.68000030517578,51.13999938964844,51.18000030517578,713182,0.0,0.0
2023-06-23,51.04999923706055,51.27000045776367,50.849998474121094,51.08000183105469,291009,0.0,0.0
2023-06-26,51.369998931884766,51.459999084472656,51.119998931884766,51.38999938964844,266363,0.0,0.0
2023-06-27,51.5,51.5,51.209999084472656,51.349998474121094,638013,0.0,0.0
2023-06-28,51.45000076293945,51.45000076293945,50.95000076293945,51.0,194253,0.0,0.0
2023-06-30,51.150001525878906,51.150001525878906,50.54999923706055,50.709999084472656,531748,0.0,0.0
2023-07-07,51.400001525878906,51.529998779296875,51.15999984741211,51.47999954223633,145778,0.0,0.0
2023-07-10,51.779998779296875,51.79999923706055,51.41999816894531,51.689998626708984,716717,0.0,0.0
2023-07-14,52.0099983215332,52.279998779296875,51.619998931884766,52.029998779296875,2846264,0.0,0.0
2023-07-17,52.08000183105469,52.18000030517578,51.849998474121094,51.970001220703125,215914,0.0,0.0
2023-07-19,52.7400016784668,52.779998779296875,52.31999969482422,52.5,644934,0.0,0.0
2023-07-20,52.54999923706055,52.83000183105469,52.5099983215332,52.54999923706055,236783,0.0,0.0
2023-07-21,52.54999923706055,52.599998474121094,52.029998779296875,52.08000183105469,219846,0.0,0.0
2023-07-24,52.06999969482422,52.290000915527344,51.88999938964844,51.959999084472656,2488025,0.0,0.0
