date,open,high,low,close,volume,dividends,stock splits
2024-09-12,21.950000762939453,22.350000381469727,21.399999618530273,22.290000915527344,744210,0.0,0.0
2024-09-13,22.489999771118164,22.5,22.329999923706055,22.459999084472656,5668387,0.0,0.0
2024-09-16,22.649999618530273,22.649999618530273,22.110000610351562,22.5,1775287,0.0,0.0
2024-09-17,22.6299991607666,22.6299991607666,22.420000076293945,22.540000915527344,2186061,0.0,0.0
2024-09-18,23.200000762939453,23.200000762939453,22.239999771118164,22.3700008392334,1307605,0.0,0.0
2024-09-19,23.049999237060547,23.049999237060547,21.899999618530273,22.270000457763672,2501025,0.0,0.0
2024-09-20,22.5,22.6299991607666,22.239999771118164,22.520000457763672,1992115,0.0,0.0
2024-09-23,22.6200008392334,22.75,22.43000030517578,22.719999313354492,1690203,0.0,0.0
2024-09-24,22.75,22.950000762939453,22.709999084472656,22.780000686645508,822998,0.0,0.0
2024-09-25,22.780000686645508,23.0,22.56999969482422,22.649999618530273,1472325,0.0,0.0
2024-09-26,22.799999237060547,22.850000381469727,22.450000762939453,22.700000762939453,1208054,0.0,0.0
2024-09-27,22.829999923706055,22.84000015258789,22.610000610351562,22.649999618530273,891901,0.0,0.0
2024-09-30,23.079999923706055,23.079999923706055,22.350000381469727,22.59000015258789,982374,0.0,0.0
2024-10-01,22.59000015258789,22.799999237060547,22.5,22.639999389648438,2141569,0.0,0.0
2024-10-03,23.010000228881836,23.010000228881836,21.739999771118164,22.219999313354492,3028936,0.0,0.0
2024-10-04,22.65999984741211,22.65999984741211,21.770000457763672,22.0,3264982,0.0,0.0
2024-10-07,22.329999923706055,22.329999923706055,21.34000015258789,21.540000915527344,5511227,0.0,0.0
2024-10-08,21.760000228881836,22.079999923706055,21.329999923706055,21.950000762939453,6875915,0.0,0.0
2024-10-09,21.549999237060547,22.299999237060547,21.549999237060547,22.200000762939453,2828993,0.0,0.0
2024-10-10,22.649999618530273,22.649999618530273,22.110000610351562,22.15999984741211,1080100,0.0,0.0
2024-10-11,22.389999389648438,22.389999389648438,21.940000534057617,22.239999771118164,1137526,0.0,0.0
2024-10-14,22.350000381469727,22.469999313354492,22.200000762939453,22.290000915527344,2213698,0.0,0.0
2024-10-15,21.600000381469727,22.420000076293945,21.600000381469727,22.350000381469727,609451,0.0,0.0
2024-10-16,22.3799991607666,22.420000076293945,22.25,22.389999389648438,1231754,0.0,0.0
2024-10-17,22.520000457763672,22.520000457763672,21.940000534057617,22.0,2602379,0.0,0.0
2024-10-18,22.190000534057617,22.229999542236328,21.649999618530273,22.040000915527344,1679646,0.0,0.0
2024-10-21,22.270000457763672,22.270000457763672,21.68000030517578,21.709999084472656,1992536,0.0,0.0
2024-10-22,21.940000534057617,21.940000534057617,21.100000381469727,21.149999618530273,2875889,0.0,0.0
2024-10-23,21.799999237060547,21.799999237060547,20.90999984741211,21.200000762939453,3239242,0.0,0.0
2024-10-24,21.40999984741211,21.40999984741211,21.1200008392334,21.18000030517578,1061088,0.0,0.0
2024-10-25,21.799999237060547,21.799999237060547,20.600000381469727,20.829999923706055,6302501,0.0,0.0
2024-10-28,21.06999969482422,21.06999969482422,20.610000610351562,20.959999084472656,1933249,0.0,0.0
2024-10-29,21.600000381469727,21.600000381469727,20.770000457763672,21.079999923706055,1377003,0.0,0.0
2024-10-31,21.200000762939453,21.229999542236328,21.010000228881836,21.15999984741211,1582841,0.0,0.0
2024-11-01,22.229999542236328,22.229999542236328,21.149999618530273,21.290000915527344,692883,0.0,0.0
2024-11-04,21.540000915527344,21.540000915527344,20.899999618530273,21.030000686645508,2038524,0.0,0.0
2024-11-06,21.75,21.75,21.09000015258789,21.579999923706055,4126336,0.0,0.0
2024-11-07,21.81999969482422,21.81999969482422,21.200000762939453,21.399999618530273,2105054,0.0,0.0
2024-11-08,21.649999618530273,21.649999618530273,21.100000381469727,21.149999618530273,1288891,0.0,0.0
2024-11-11,21.540000915527344,21.540000915527344,20.950000762939453,21.020000457763672,1198957,0.0,0.0
2024-11-12,21.239999771118164,21.239999771118164,20.780000686645508,20.81999969482422,971419,0.0,0.0
2024-11-13,20.969999313354492,20.979999542236328,20.219999313354492,20.280000686645508,3005294,0.0,0.0
2024-11-14,20.520000457763672,20.530000686645508,20.110000610351562,20.34000015258789,1289438,0.0,0.0
2024-11-18,20.950000762939453,20.950000762939453,20.15999984741211,20.34000015258789,1715584,0.0,0.0
2024-11-19,20.59000015258789,20.709999084472656,20.34000015258789,20.549999237060547,1171716,0.0,0.0
2024-11-21,21.149999618530273,21.149999618530273,19.530000686645508,20.43000030517578,2312070,0.0,0.0
2024-11-22,20.670000076293945,20.719999313354492,20.43000030517578,20.690000534057617,1225214,0.0,0.0
2024-11-25,20.799999237060547,21.299999237060547,20.549999237060547,21.010000228881836,1796980,0.0,0.0
2024-11-26,21.43000030517578,21.43000030517578,21.0,21.010000228881836,1644222,0.0,0.0
2024-11-27,21.260000228881836,21.299999237060547,20.899999618530273,21.1200008392334,1100389,0.0,0.0
2024-11-28,21.31999969482422,21.31999969482422,21.020000457763672,21.110000610351562,916627,0.0,0.0
2024-11-29,21.31999969482422,21.31999969482422,21.030000686645508,21.18000030517578,1321505,0.0,0.0
2024-12-02,21.399999618530273,21.420000076293945,20.93000030517578,21.3700008392334,3792586,0.0,0.0
2024-12-03,22.0,22.0,20.940000534057617,21.56999969482422,1636669,0.0,0.0
2024-12-04,21.81999969482422,21.81999969482422,21.579999923706055,21.760000228881836,1711043,0.0,0.0
2024-12-05,21.200000762939453,21.989999771118164,21.200000762939453,21.8799991607666,1749031,0.0,0.0
2024-12-06,22.200000762939453,22.200000762939453,21.75,21.959999084472656,1066235,0.0,0.0
2024-12-09,22.209999084472656,22.209999084472656,21.75,22.040000915527344,1534889,0.0,0.0
2024-12-10,22.149999618530273,22.149999618530273,22.0,22.06999969482422,651645,0.0,0.0
2024-12-11,22.25,22.399999618530273,22.0,22.200000762939453,873838,0.0,0.0
2024-12-12,22.3700008392334,22.3700008392334,21.75,22.09000015258789,1696609,0.0,0.0
2024-12-13,22.200000762939453,22.200000762939453,21.700000762939453,22.040000915527344,1358897,0.0,0.0
2024-12-16,22.290000915527344,22.290000915527344,21.959999084472656,22.15999984741211,1425801,0.0,0.0
2024-12-17,22.399999618530273,22.399999618530273,21.979999542236328,22.040000915527344,2521376,0.0,0.0
2024-12-18,22.399999618530273,22.399999618530273,21.809999465942383,21.899999618530273,1487615,0.0,0.0
2024-12-19,21.899999618530273,22.049999237060547,21.399999618530273,21.84000015258789,2327071,0.0,0.0
2024-12-20,21.75,22.059999465942383,21.299999237060547,21.399999618530273,1951708,0.0,0.0
2024-12-23,22.049999237060547,22.049999237060547,21.18000030517578,21.420000076293945,1965453,0.0,0.0
2024-12-24,21.5,21.510000228881836,21.270000457763672,21.329999923706055,1098278,0.0,0.0
2024-12-26,21.579999923706055,21.579999923706055,21.209999084472656,21.3700008392334,683131,0.0,0.0
2024-12-27,21.510000228881836,21.510000228881836,21.270000457763672,21.360000610351562,809327,0.0,0.0
2024-12-30,21.600000381469727,21.600000381469727,21.229999542236328,21.3799991607666,874054,0.0,0.0
2024-12-31,21.600000381469727,21.600000381469727,21.18000030517578,21.450000762939453,1339345,0.0,0.0
2025-01-01,21.559999465942383,22.0,21.360000610351562,21.6299991607666,884911,0.0,0.0
2025-01-02,22.299999237060547,22.299999237060547,21.5,21.780000686645508,2013801,0.0,0.0
2025-01-03,21.90999984741211,21.920000076293945,21.649999618530273,21.719999313354492,674802,0.0,0.0
2025-01-06,21.969999313354492,21.969999313354492,21.149999618530273,21.209999084472656,4220788,0.0,0.0
2025-01-07,21.850000381469727,21.850000381469727,21.149999618530273,21.389999389648438,1191332,0.0,0.0
2025-01-08,21.489999771118164,21.489999771118164,20.950000762939453,21.149999618530273,1528029,0.0,0.0
2025-01-09,21.31999969482422,21.31999969482422,20.950000762939453,20.979999542236328,580944,0.0,0.0
2025-01-10,21.25,21.25,20.399999618530273,20.559999465942383,1678500,0.0,0.0
2025-01-13,20.59000015258789,20.719999313354492,19.68000030517578,19.75,4237391,0.0,0.0
2025-01-14,20.0,20.229999542236328,19.719999313354492,20.15999984741211,1223046,0.0,0.0
2025-01-15,20.34000015258789,20.389999389648438,20.049999237060547,20.25,766824,0.0,0.0
2025-01-16,20.510000228881836,20.559999465942383,20.260000228881836,20.5,1466034,0.0,0.0
2025-01-17,20.690000534057617,20.690000534057617,20.260000228881836,20.5,695243,0.0,0.0
2025-01-20,20.25,20.68000030517578,20.25,20.649999618530273,896804,0.0,0.0
2025-01-21,20.75,20.75,20.209999084472656,20.239999771118164,1559754,0.0,0.0
2025-01-22,20.34000015258789,20.34000015258789,19.709999084472656,19.969999313354492,2405243,0.0,0.0
2025-01-23,20.15999984741211,20.389999389648438,19.700000762939453,20.360000610351562,1036117,0.0,0.0
2025-01-24,20.5,20.5,19.920000076293945,19.959999084472656,1455140,0.0,0.0
2025-01-27,20.209999084472656,20.209999084472656,19.350000381469727,19.450000762939453,2751275,0.0,0.0
2025-01-28,19.450000762939453,19.670000076293945,19.010000228881836,19.31999969482422,1990238,0.0,0.0
2025-01-29,19.31999969482422,21.149999618530273,19.219999313354492,19.790000915527344,2023941,0.0,0.0
2025-01-30,20.399999618530273,20.399999618530273,18.0,19.799999237060547,1251697,0.0,0.0
2025-01-31,19.989999771118164,20.200000762939453,19.65999984741211,20.1200008392334,1977737,0.0,0.0
2025-02-01,19.5,20.3700008392334,19.5,20.020000457763672,0,0.0,0.0
2025-02-03,20.149999618530273,20.600000381469727,19.06999969482422,19.81999969482422,1465713,0.0,0.0
2025-02-04,20.399999618530273,20.399999618530273,19.700000762939453,20.06999969482422,1072837,0.0,0.0
2025-02-05,20.260000228881836,20.3700008392334,20.110000610351562,20.25,922394,0.0,0.0
2025-02-06,20.450000762939453,20.450000762939453,20.0,20.079999923706055,778740,0.0,0.0
2025-02-07,20.700000762939453,20.700000762939453,19.84000015258789,20.110000610351562,772396,0.0,0.0
2025-02-10,20.149999618530273,20.40999984741211,19.639999389648438,19.709999084472656,1922970,0.0,0.0
2025-02-11,19.81999969482422,19.899999618530273,19.0,19.149999618530273,6652295,0.0,0.0
2025-02-12,19.149999618530273,19.31999969482422,18.559999465942383,19.040000915527344,2244916,0.0,0.0
2025-02-13,19.600000381469727,19.600000381469727,18.940000534057617,19.110000610351562,2929600,0.0,0.0
2025-02-14,19.700000762939453,19.700000762939453,18.450000762939453,18.65999984741211,3543676,0.0,0.0
2025-02-17,18.799999237060547,18.84000015258789,18.149999618530273,18.68000030517578,2151059,0.0,0.0
2025-02-18,19.25,19.25,18.40999984741211,18.65999984741211,3556643,0.0,0.0
2025-02-19,19.200000762939453,19.200000762939453,17.899999618530273,18.90999984741211,1054159,0.0,0.0
2025-02-20,19.09000015258789,19.399999618530273,18.6200008392334,19.18000030517578,2191823,0.0,0.0
2025-02-21,19.18000030517578,19.450000762939453,18.850000381469727,18.93000030517578,1334973,0.0,0.0
2025-02-24,19.100000381469727,19.100000381469727,18.59000015258789,18.809999465942383,2496831,0.0,0.0
2025-02-25,18.809999465942383,18.950000762939453,18.6200008392334,18.709999084472656,1042168,0.0,0.0
2025-02-27,18.65999984741211,18.809999465942383,18.219999313354492,18.459999084472656,1844112,0.0,0.0
2025-02-28,18.6299991607666,18.6299991607666,17.8799991607666,18.06999969482422,3579740,0.0,0.0
2025-03-03,18.09000015258789,18.299999237060547,17.610000610351562,18.040000915527344,3564546,0.0,0.0
2025-03-04,18.09000015258789,18.190000534057617,17.700000762939453,18.079999923706055,1093479,0.0,0.0
2025-03-05,18.190000534057617,18.549999237060547,17.959999084472656,18.520000457763672,3236130,0.0,0.0
2025-03-06,19.0,19.0,18.270000457763672,18.639999389648438,1107161,0.0,0.0
2025-03-07,18.729999542236328,18.75,18.479999542236328,18.479999542236328,2624805,0.0,0.0
2025-03-10,18.670000076293945,18.729999542236328,18.25,18.34000015258789,1165590,0.0,0.0
2025-03-11,18.649999618530273,18.649999618530273,18.049999237060547,18.360000610351562,1270005,0.0,0.0
2025-03-12,18.200000762939453,18.530000686645508,18.049999237060547,18.229999542236328,4751869,0.0,0.0
2025-03-13,18.389999389648438,18.389999389648438,18.139999389648438,18.15999984741211,643231,0.0,0.0
2025-03-17,18.700000762939453,18.700000762939453,17.799999237060547,18.25,1955696,0.0,0.0
2025-03-18,18.489999771118164,18.729999542236328,18.149999618530273,18.639999389648438,3150707,0.0,0.0
2025-03-19,18.739999771118164,19.139999389648438,18.540000915527344,19.1299991607666,4093755,0.0,0.0
2025-03-20,19.139999389648438,19.31999969482422,19.040000915527344,19.25,1893674,0.0,0.0
2025-03-21,19.40999984741211,19.559999465942383,19.209999084472656,19.520000457763672,1643641,0.0,0.0
2025-03-24,19.530000686645508,19.8700008392334,19.0,19.739999771118164,1389335,0.0,0.0
2025-03-25,19.8700008392334,19.90999984741211,19.440000534057617,19.530000686645508,2322017,0.0,0.0
2025-03-26,19.81999969482422,19.81999969482422,19.329999923706055,19.3799991607666,1127583,0.0,0.0
2025-03-27,19.3799991607666,19.510000228881836,19.219999313354492,19.40999984741211,1530699,0.0,0.0
2025-03-28,19.559999465942383,19.649999618530273,19.100000381469727,19.260000228881836,1337113,0.0,0.0
2025-04-01,19.200000762939453,19.5,19.059999465942383,19.170000076293945,4992211,0.0,0.0
2025-04-02,19.3700008392334,19.520000457763672,19.0,19.489999771118164,676405,0.0,0.0
2025-04-03,19.100000381469727,19.56999969482422,19.09000015258789,19.530000686645508,1838817,0.0,0.0
2025-04-04,19.770000457763672,19.770000457763672,18.8799991607666,18.989999771118164,3717400,0.0,0.0
2025-04-07,19.100000381469727,19.100000381469727,16.0,18.280000686645508,4732592,0.0,0.0
2025-04-08,18.850000381469727,19.09000015258789,18.0,18.68000030517578,1488635,0.0,0.0
2025-04-09,18.5,18.670000076293945,18.31999969482422,18.549999237060547,827217,0.0,0.0
2025-04-11,19.100000381469727,19.34000015258789,18.719999313354492,18.889999389648438,1376623,0.0,0.0
2025-04-15,19.5,20.989999771118164,19.0,19.5,3785059,0.0,0.0
2025-04-16,19.75,19.93000030517578,19.31999969482422,19.639999389648438,3563670,0.0,0.0
2025-04-17,19.639999389648438,19.770000457763672,19.5,19.739999771118164,5909936,0.0,0.0
2025-04-21,20.020000457763672,20.25,19.700000762939453,20.209999084472656,2104245,0.0,0.0
2025-04-22,20.799999237060547,20.799999237060547,20.09000015258789,20.34000015258789,3107142,0.0,0.0
2025-04-23,20.950000762939453,20.950000762939453,20.149999618530273,20.469999313354492,1785046,0.0,0.0
2025-04-24,20.489999771118164,20.639999389648438,20.450000762939453,20.489999771118164,1013411,0.0,0.0
2025-04-25,20.25,20.600000381469727,19.799999237060547,20.0,3321852,0.0,0.0
2025-04-28,20.600000381469727,20.600000381469727,19.770000457763672,20.25,1237874,0.0,0.0
2025-04-29,20.549999237060547,20.549999237060547,20.100000381469727,20.299999237060547,938990,0.0,0.0
2025-04-30,20.299999237060547,20.399999618530273,20.049999237060547,20.15999984741211,1145572,0.0,0.0
2025-05-02,20.15999984741211,20.420000076293945,19.90999984741211,20.06999969482422,2499034,0.0,0.0
2025-05-05,20.049999237060547,20.360000610351562,20.0,20.329999923706055,1097483,0.0,0.0
2025-05-06,20.31999969482422,20.360000610351562,19.899999618530273,19.93000030517578,1417761,0.0,0.0
2025-05-07,20.100000381469727,20.219999313354492,19.510000228881836,20.139999389648438,1527171,0.0,0.0
2025-05-08,20.280000686645508,20.350000381469727,19.75,19.850000381469727,870967,0.0,0.0
2025-05-09,19.639999389648438,19.899999618530273,19.540000915527344,19.84000015258789,1838073,0.0,0.0
2025-05-12,20.440000534057617,20.989999771118164,19.959999084472656,20.700000762939453,2087417,0.0,0.0
2025-05-13,20.399999618530273,21.110000610351562,20.399999618530273,20.780000686645508,2569582,0.0,0.0
2025-05-14,20.770000457763672,21.0,20.56999969482422,20.920000076293945,1453983,0.0,0.0
2025-05-15,21.549999237060547,21.549999237060547,20.899999618530273,21.1200008392334,2114334,0.0,0.0
2025-05-16,21.1299991607666,21.399999618530273,21.1299991607666,21.309999465942383,2174794,0.0,0.0
2025-05-19,21.469999313354492,21.5,21.1299991607666,21.34000015258789,2717740,0.0,0.0
2025-05-20,21.540000915527344,21.540000915527344,21.0,21.040000915527344,3375055,0.0,0.0
2025-05-21,21.040000915527344,21.209999084472656,20.90999984741211,21.149999618530273,1411499,0.0,0.0
2025-05-22,21.5,21.5,20.979999542236328,21.1200008392334,1534433,0.0,0.0
2025-05-23,21.270000457763672,21.270000457763672,21.0,21.200000762939453,1087541,0.0,0.0
2025-05-26,21.3799991607666,21.399999618530273,21.100000381469727,21.350000381469727,1390426,0.0,0.0
2025-05-27,21.389999389648438,21.389999389648438,21.25,21.350000381469727,1324850,0.0,0.0
2025-05-28,21.239999771118164,21.469999313354492,21.239999771118164,21.399999618530273,1147392,0.0,0.0
2025-05-29,21.489999771118164,21.549999237060547,21.350000381469727,21.479999542236328,1173980,0.0,0.0
2025-05-30,21.510000228881836,21.610000610351562,21.40999984741211,21.489999771118164,1568369,0.0,0.0
2025-06-02,21.56999969482422,21.6299991607666,20.600000381469727,21.579999923706055,1612279,0.0,0.0
2025-06-03,22.110000610351562,23.0,21.489999771118164,21.520000457763672,1367219,0.0,0.0
2025-06-04,21.100000381469727,22.049999237060547,20.979999542236328,21.6200008392334,4744531,0.0,0.0
2025-06-05,22.15999984741211,22.15999984741211,21.56999969482422,21.809999465942383,1262390,0.0,0.0
2025-06-06,22.350000381469727,22.350000381469727,21.399999618530273,22.0,3150517,0.0,0.0
2025-06-09,21.450000762939453,22.399999618530273,21.450000762939453,22.209999084472656,1318399,0.0,0.0
2025-06-10,22.229999542236328,22.31999969482422,22.18000030517578,22.25,2243876,0.0,0.0
2025-06-11,22.799999237060547,22.799999237060547,22.040000915527344,22.18000030517578,1299017,0.0,0.0
2025-06-12,21.6200008392334,22.729999542236328,21.6200008392334,21.84000015258789,4715015,0.0,0.0
2025-06-13,22.3799991607666,22.3799991607666,20.969999313354492,21.6200008392334,43451080,0.0,0.0
2025-06-16,22.15999984741211,22.15999984741211,21.450000762939453,21.93000030517578,2512340,0.0,0.0
2025-06-17,22.469999313354492,22.469999313354492,21.760000228881836,21.799999237060547,3091088,0.0,0.0
2025-06-18,22.34000015258789,22.34000015258789,20.700000762939453,21.690000534057617,2659893,0.0,0.0
2025-06-19,21.139999389648438,22.229999542236328,21.139999389648438,21.360000610351562,1848643,0.0,0.0
2025-06-20,21.299999237060547,21.6299991607666,21.299999237060547,21.579999923706055,1145173,0.0,0.0
2025-06-23,21.040000915527344,22.110000610351562,20.920000076293945,21.709999084472656,1293306,0.0,0.0
2025-06-24,22.25,22.25,21.75,21.8700008392334,1610087,0.0,0.0
2025-06-25,22.40999984741211,22.40999984741211,21.770000457763672,21.989999771118164,1450410,0.0,0.0
2025-06-26,22.5,22.5,21.889999389648438,22.059999465942383,1296110,0.0,0.0
2025-06-27,21.5,22.31999969482422,21.5,22.200000762939453,1794441,0.0,0.0
2025-06-30,22.75,22.75,21.75,22.34000015258789,2462816,0.0,0.0
2025-07-01,21.780000686645508,23.5,21.780000686645508,22.280000686645508,4821208,0.0,0.0
2025-07-02,22.829999923706055,22.829999923706055,22.100000381469727,22.25,1277192,0.0,0.0
2025-07-03,22.260000228881836,22.450000762939453,22.25,22.31999969482422,860955,0.0,0.0
2025-07-04,22.8700008392334,22.8700008392334,22.190000534057617,22.31999969482422,1973371,0.0,0.0
2025-07-07,22.989999771118164,22.989999771118164,22.200000762939453,22.260000228881836,1767671,0.0,0.0
2025-07-08,22.809999465942383,22.809999465942383,22.09000015258789,22.229999542236328,1324711,0.0,0.0
2025-07-09,22.780000686645508,22.780000686645508,21.989999771118164,22.229999542236328,605111,0.0,0.0
2025-07-10,22.229999542236328,22.600000381469727,21.799999237060547,22.170000076293945,1012211,0.0,0.0
2025-07-11,21.850000381469727,22.270000457763672,21.850000381469727,21.979999542236328,2025167,0.0,0.0
2025-07-14,21.43000030517578,22.520000457763672,21.43000030517578,22.1299991607666,1488299,0.0,0.0
2025-07-15,21.56999969482422,22.68000030517578,21.56999969482422,22.329999923706055,1342351,0.0,0.0
2025-07-16,22.8799991607666,22.8799991607666,21.899999618530273,22.350000381469727,1423604,0.0,0.0
2025-07-17,22.510000228881836,22.510000228881836,22.25,22.34000015258789,2626006,0.0,0.0
2025-07-18,22.0,22.889999389648438,22.0,22.219999313354492,9249267,0.0,0.0
2025-07-21,22.219999313354492,22.399999618530273,22.079999923706055,22.3700008392334,4676539,0.0,0.0
2025-07-22,22.25,22.520000457763672,22.209999084472656,22.260000228881836,7433446,0.0,0.0
2025-07-23,22.0,22.40999984741211,22.0,22.280000686645508,1315034,0.0,0.0
2025-07-24,21.719999313354492,22.389999389648438,21.719999313354492,22.219999313354492,810702,0.0,0.0
2025-07-25,22.229999542236328,22.270000457763672,21.850000381469727,21.8700008392334,4911894,0.0,0.0
2025-07-28,21.860000610351562,22.030000686645508,21.639999389648438,21.68000030517578,3797948,0.0,0.0
2025-07-29,21.75,21.8799991607666,21.600000381469727,21.860000610351562,1050954,0.0,0.0
2025-07-30,21.309999465942383,22.399999618530273,21.309999465942383,21.90999984741211,2167187,0.0,0.0
2025-07-31,22.270000457763672,22.270000457763672,21.479999542236328,21.709999084472656,2283360,0.0,0.0
2025-08-01,22.149999618530273,22.149999618530273,21.420000076293945,21.450000762939453,2090503,0.0,0.0
2025-08-04,20.90999984741211,21.719999313354492,20.90999984741211,21.700000762939453,2026114,0.0,0.0
2025-08-05,22.239999771118164,22.239999771118164,21.399999618530273,21.600000381469727,3833031,0.0,0.0
2025-08-06,21.690000534057617,21.719999313354492,21.3799991607666,21.479999542236328,2371705,0.0,0.0
2025-08-07,21.3700008392334,21.579999923706055,21.149999618530273,21.479999542236328,2254135,0.0,0.0
2025-08-08,22.010000228881836,22.010000228881836,21.170000076293945,21.219999313354492,1857488,0.0,0.0
